word,dim_id,avg,var
legit,persistent vs laid back,0.138888889,0.04246965
legit,Social vs Individual,0.202991453,0.048356275
legit,Ambitious vs Contended,0.189102564,0.041066082
legit,Maturity,0.626068376,0.058632409
legit,Intelligence,0.552350427,0.05555636
legit,Athletic,0.118589744,0.008811315
legit,Attractive,0.172008547,0.012844968
legitimate,people-oriented vs task-oriented,0.123931624,0.199776499
legitimate,process-focused vs output-focused,0.661680912,0.117603332
legitimate,systematic vs Haphazard,1.193732194,0.130378033
legitimate,analytical vs intuitive,0.841168091,0.171614655
legitimate,detailed vs big picture,0.650997151,0.142694138
legitimate,Imaginative vs realistic,-0.982905983,0.143177003
legitimate,certain vs flexible,-0.054131054,0.139662178
legitimate,positive vs Sceptic,0.658831909,0.118267077
legitimate,fun vs serious,0.320512821,0.110162064
legitimate,Stylish vs Dull,-0.395299145,0.101257515
legitimate,clear vs vague,1.526353276,0.126900822
legitimate,direct vs diplomatic,0.834757835,0.148009123
legitimate,aggressive vs calm,-0.39031339,0.072004692
legitimate,persistent vs laid back,0.014245014,0.131440345
legitimate,Social vs Individual,0.641025641,0.135520053
legitimate,Ambitious vs Contended,0.28988604,0.119968078
legitimate,Maturity,1.527777778,0.103483025
legitimate,Intelligence,1.353988604,0.111610126
legitimate,Athletic,0.338319088,0.023543503
legitimate,Attractive,0.461538462,0.032650888
leisurely,people-oriented vs task-oriented,0.833333333,0.146260684
leisurely,process-focused vs output-focused,1.321428571,0.317940542
leisurely,systematic vs Haphazard,0.053571429,0.222327561
leisurely,analytical vs intuitive,0.553571429,0.181530858
leisurely,detailed vs big picture,0.696428571,0.231942945
leisurely,Imaginative vs realistic,-0.095238095,0.118035932
leisurely,certain vs flexible,-0.339285714,0.149917828
leisurely,positive vs Sceptic,-0.339285714,0.160769476
leisurely,fun vs serious,-0.654761905,0.178578515
leisurely,Stylish vs Dull,-0.398809524,0.072993661
leisurely,clear vs vague,-0.130952381,0.124529587
leisurely,direct vs diplomatic,-0.773809524,0.114554444
leisurely,aggressive vs calm,-0.779761905,0.274861138
leisurely,persistent vs laid back,-1.291666667,0.278291934
leisurely,Social vs Individual,0.410714286,0.137074421
leisurely,Ambitious vs Contended,-1.392857143,0.347002551
leisurely,Maturity,0.089285714,0.088997498
leisurely,Intelligence,-0.214285714,0.103394819
leisurely,Athletic,-0.071428571,0.055200157
leisurely,Attractive,-0.029761905,0.035804362
lenient,people-oriented vs task-oriented,0.899839744,0.192559581
lenient,process-focused vs output-focused,-0.179220085,0.137318628
lenient,systematic vs Haphazard,-0.115117521,0.11661998
lenient,analytical vs intuitive,-0.267895299,0.104082762
lenient,detailed vs big picture,-0.37099359,0.11950788
lenient,Imaginative vs realistic,0.09642094,0.087506761
lenient,certain vs flexible,-1.112980769,0.303131849
lenient,positive vs Sceptic,0.597489316,0.086968021
lenient,fun vs serious,0.782318376,0.142325359
lenient,Stylish vs Dull,-0.111378205,0.047623296
lenient,clear vs vague,-0.172542735,0.130269155
lenient,direct vs diplomatic,-0.483974359,0.175544249
lenient,aggressive vs calm,-1.132745727,0.175186946
lenient,persistent vs laid back,-1.457799145,0.36261569
lenient,Social vs Individual,0.799145299,0.10506899
lenient,Ambitious vs Contended,-0.376068376,0.118829831
lenient,Maturity,0.462339744,0.101719815
lenient,Intelligence,0.21207265,0.061927885
lenient,Athletic,-0.007478632,0.02028172
lenient,Attractive,0.147435897,0.045575685
lethargic,people-oriented vs task-oriented,0.321945625,0.199073706
lethargic,process-focused vs output-focused,0.742164963,0.235247031
lethargic,systematic vs Haphazard,-0.010235572,0.15960673
lethargic,analytical vs intuitive,-0.003315335,0.106681183
lethargic,detailed vs big picture,0.137739873,0.12350281
lethargic,Imaginative vs realistic,-0.18988778,0.134753324
lethargic,certain vs flexible,-0.210088075,0.153461971
lethargic,positive vs Sceptic,-0.458380729,0.217385917
lethargic,fun vs serious,-0.595152764,0.265098469
lethargic,Stylish vs Dull,-0.352033468,0.10291404
lethargic,clear vs vague,-0.012663887,0.122450436
lethargic,direct vs diplomatic,-0.744475102,0.195298517
lethargic,aggressive vs calm,-1.331131515,0.540995159
lethargic,persistent vs laid back,-0.805132452,0.317924513
lethargic,Social vs Individual,-0.367356398,0.22661534
lethargic,Ambitious vs Contended,-1.106020413,0.331575173
lethargic,Maturity,-0.577629833,0.141258797
lethargic,Intelligence,-0.74344036,0.182572028
lethargic,Athletic,-0.444541544,0.081626761
lethargic,Attractive,-0.459669714,0.101820259
levelheaded,people-oriented vs task-oriented,-0.588679962,0.170034912
levelheaded,process-focused vs output-focused,-0.202212726,0.19289798
levelheaded,systematic vs Haphazard,1.264615385,0.196976926
levelheaded,analytical vs intuitive,0.695109212,0.106302076
levelheaded,detailed vs big picture,0.556391263,0.170863107
levelheaded,Imaginative vs realistic,-0.399145299,0.142151719
levelheaded,certain vs flexible,0.039553656,0.185718165
levelheaded,positive vs Sceptic,0.822839506,0.107876632
levelheaded,fun vs serious,-0.07011396,0.09416388
levelheaded,Stylish vs Dull,-0.222165242,0.075009403
levelheaded,clear vs vague,1.183608737,0.130567801
levelheaded,direct vs diplomatic,0.38305793,0.119710972
levelheaded,aggressive vs calm,-0.92305793,0.300406297
levelheaded,persistent vs laid back,0.310303894,0.210516536
levelheaded,Social vs Individual,0.169411206,0.120885214
levelheaded,Ambitious vs Contended,0.402792023,0.159910944
levelheaded,Maturity,1.247654321,0.108702321
levelheaded,Intelligence,0.733751187,0.072381647
levelheaded,Athletic,0.301500475,0.040610573
levelheaded,Attractive,0.407939221,0.054006122
level-headed,people-oriented vs task-oriented,-0.021978022,0.062718673
level-headed,process-focused vs output-focused,-0.197802198,0.026577542
level-headed,systematic vs Haphazard,0.415750916,0.054159992
level-headed,analytical vs intuitive,0.230769231,0.048474301
level-headed,detailed vs big picture,-0.075091575,0.038328555
level-headed,Imaginative vs realistic,-0.379120879,0.057094962
level-headed,certain vs flexible,-0.091575092,0.055908638
level-headed,positive vs Sceptic,0.247252747,0.040204419
level-headed,fun vs serious,0.139194139,0.029087551
level-headed,Stylish vs Dull,-0.10989011,0.035073059
level-headed,clear vs vague,0.492673993,0.048323275
level-headed,direct vs diplomatic,0.062271062,0.029869986
level-headed,aggressive vs calm,-0.619047619,0.09469699
level-headed,persistent vs laid back,-0.232600733,0.064370798
level-headed,Social vs Individual,0.163003663,0.03867454
level-headed,Ambitious vs Contended,0.049450549,0.043729616
level-headed,Maturity,0.776556777,0.071038248
level-headed,Intelligence,0.443223443,0.038339117
level-headed,Athletic,0.058608059,0.003045828
level-headed,Attractive,0.206959707,0.019353533
liberal,people-oriented vs task-oriented,0.702564103,0.100630287
liberal,process-focused vs output-focused,-0.21025641,0.063104975
liberal,systematic vs Haphazard,-0.379487179,0.079236467
liberal,analytical vs intuitive,-0.420512821,0.053051063
liberal,detailed vs big picture,-0.461538462,0.067810651
liberal,Imaginative vs realistic,0.271794872,0.037300899
liberal,certain vs flexible,-0.528205128,0.077440281
liberal,positive vs Sceptic,0.251282051,0.066505369
liberal,fun vs serious,0.425641026,0.051804515
liberal,Stylish vs Dull,-0.041025641,0.045079991
liberal,clear vs vague,-0.035897436,0.066418584
liberal,direct vs diplomatic,0.092307692,0.04174359
liberal,aggressive vs calm,-0.4,0.044
liberal,persistent vs laid back,-0.851282051,0.150613193
liberal,Social vs Individual,0.502564103,0.06509577
liberal,Ambitious vs Contended,-0.215384615,0.069412229
liberal,Maturity,0.302564103,0.066300241
liberal,Intelligence,0.220512821,0.041590182
liberal,Athletic,0.046153846,0.010003945
liberal,Attractive,0.194871795,0.032559281
licensed,people-oriented vs task-oriented,-2.076923077,0.118934911
licensed,process-focused vs output-focused,-0.230769231,0.347337278
licensed,systematic vs Haphazard,3.538461538,0.104733728
licensed,analytical vs intuitive,1.846153846,0.083431953
licensed,detailed vs big picture,2.153846154,0.121893491
licensed,Imaginative vs realistic,-1.307692308,0.126035503
licensed,certain vs flexible,1.153846154,0.198816568
licensed,positive vs Sceptic,1.615384615,0.173372781
licensed,fun vs serious,-0.538461538,0.112426036
licensed,Stylish vs Dull,-0.769230769,0.062721893
licensed,clear vs vague,2.384615385,0.127218935
licensed,direct vs diplomatic,0.923076923,0.142011834
licensed,aggressive vs calm,-0.307692308,0.10295858
licensed,persistent vs laid back,1.692307692,0.133727811
licensed,Social vs Individual,0.307692308,0.095266272
licensed,Ambitious vs Contended,1.230769231,0.131952663
licensed,Maturity,2.076923077,0.103550296
licensed,Intelligence,1.307692308,0.087573964
licensed,Athletic,0.538461538,0.035502959
licensed,Attractive,0.461538462,0.035502959
light,people-oriented vs task-oriented,0.160858586,0.151818031
light,process-focused vs output-focused,0.28541181,0.171055518
light,systematic vs Haphazard,-0.388616939,0.248408694
light,analytical vs intuitive,-0.214918415,0.109790549
light,detailed vs big picture,-0.289646465,0.138954293
light,Imaginative vs realistic,-0.048096348,0.101637127
light,certain vs flexible,-0.15042735,0.142215617
light,positive vs Sceptic,-0.182828283,0.123446621
light,fun vs serious,0.052680653,0.11848655
light,Stylish vs Dull,-0.369347319,0.131222705
light,clear vs vague,-0.014024864,0.239530088
light,direct vs diplomatic,-0.084382284,0.163560711
light,aggressive vs calm,-0.383139083,0.175933032
light,persistent vs laid back,-0.526806527,0.183809556
light,Social vs Individual,-0.089471639,0.100599968
light,Ambitious vs Contended,-0.532459207,0.174391544
light,Maturity,-0.245590521,0.142444937
light,Intelligence,-0.351845377,0.146724782
light,Athletic,-0.142987568,0.029136075
light,Attractive,-0.144133644,0.045253347
lighthearted,people-oriented vs task-oriented,1.846153846,0.114201183
lighthearted,process-focused vs output-focused,-0.846153846,0.083431953
lighthearted,systematic vs Haphazard,0.076923077,0.026627219
lighthearted,analytical vs intuitive,-0.384615385,0.057988166
lighthearted,detailed vs big picture,-0.769230769,0.055029586
lighthearted,Imaginative vs realistic,0.846153846,0.068047337
lighthearted,certain vs flexible,-1,0.061538462
lighthearted,positive vs Sceptic,2.923076923,0.065088757
lighthearted,fun vs serious,3.230769231,0.085798817
lighthearted,Stylish vs Dull,1.538461538,0.089349112
lighthearted,clear vs vague,0.307692308,0.079881657
lighthearted,direct vs diplomatic,-0.076923077,0.095857988
lighthearted,aggressive vs calm,-1.461538462,0.089349112
lighthearted,persistent vs laid back,-1.384615385,0.127218935
lighthearted,Social vs Individual,2.461538462,0.081656805
lighthearted,Ambitious vs Contended,-0.692307692,0.095266272
lighthearted,Maturity,1,0.053846154
lighthearted,Intelligence,0.307692308,0.026035503
lighthearted,Athletic,0.230769231,0.016568047
lighthearted,Attractive,1.384615385,0.104142012
likable,people-oriented vs task-oriented,2.029761905,0.143330003
likable,process-focused vs output-focused,0.024343712,0.164958507
likable,systematic vs Haphazard,0.367826618,0.113637837
likable,analytical vs intuitive,0.029838217,0.137447752
likable,detailed vs big picture,-0.027396215,0.114366282
likable,Imaginative vs realistic,0.30273199,0.093316765
likable,certain vs flexible,-0.396749084,0.202348514
likable,positive vs Sceptic,1.595924908,0.106849731
likable,fun vs serious,1.480769231,0.128710799
likable,Stylish vs Dull,0.880876068,0.156132602
likable,clear vs vague,0.861187424,0.118073947
likable,direct vs diplomatic,-0.484508547,0.140481016
likable,aggressive vs calm,-0.971993284,0.168487326
likable,persistent vs laid back,-0.825167888,0.252227642
likable,Social vs Individual,2.303113553,0.104407078
likable,Ambitious vs Contended,0.168574481,0.04274657
likable,Maturity,0.994047619,0.0700732
likable,Intelligence,0.791895604,0.046835702
likable,Athletic,0.24732906,0.006090634
likable,Attractive,1.775564713,0.10125696
limber,people-oriented vs task-oriented,0.5,0.080555556
limber,process-focused vs output-focused,-0.319444444,0.08516911
limber,systematic vs Haphazard,-0.25,0.061458333
limber,analytical vs intuitive,-0.458333333,0.076707176
limber,detailed vs big picture,-0.486111111,0.077453061
limber,Imaginative vs realistic,0.055555556,0.052520576
limber,certain vs flexible,-1.263888889,0.305230838
limber,positive vs Sceptic,0.361111111,0.047929527
limber,fun vs serious,0.513888889,0.070971579
limber,Stylish vs Dull,0.180555556,0.020701517
limber,clear vs vague,-0.375,0.093836806
limber,direct vs diplomatic,-0.569444444,0.120354295
limber,aggressive vs calm,-0.5,0.080555556
limber,persistent vs laid back,-0.805555556,0.166988169
limber,Social vs Individual,0.402777778,0.053378987
limber,Ambitious vs Contended,-0.208333333,0.054600694
limber,Maturity,0.097222222,0.056118184
limber,Intelligence,0.013888889,0.040493184
limber,Athletic,-0.041666667,0.025202546
limber,Attractive,0,0.031944444
listless,people-oriented vs task-oriented,0.208333333,0.044259704
listless,process-focused vs output-focused,0.218253968,0.057656958
listless,systematic vs Haphazard,0.18452381,0.073774138
listless,analytical vs intuitive,0.212301587,0.048960398
listless,detailed vs big picture,0.162698413,0.065037232
listless,Imaginative vs realistic,-0.017857143,0.058315754
listless,certain vs flexible,-0.307539683,0.059815559
listless,positive vs Sceptic,0.317460317,0.036783469
listless,fun vs serious,0.017857143,0.039084985
listless,Stylish vs Dull,-0.174603175,0.03583574
listless,clear vs vague,0.248015873,0.049147909
listless,direct vs diplomatic,-0.091269841,0.038946325
listless,aggressive vs calm,-0.746031746,0.167568689
listless,persistent vs laid back,-0.416666667,0.092316595
listless,Social vs Individual,0.206349206,0.052887119
listless,Ambitious vs Contended,-0.255952381,0.078175194
listless,Maturity,0.557539683,0.052082551
listless,Intelligence,0.261904762,0.022632857
listless,Athletic,0.18452381,0.017768339
listless,Attractive,0.226190476,0.023487012
literate,people-oriented vs task-oriented,-0.111111111,0.03755144
literate,process-focused vs output-focused,-0.277777778,0.050668724
literate,systematic vs Haphazard,0.388888889,0.087088477
literate,analytical vs intuitive,0.25,0.036458333
literate,detailed vs big picture,0.055555556,0.025360082
literate,Imaginative vs realistic,-0.416666667,0.074421296
literate,certain vs flexible,0.583333333,0.121643519
literate,positive vs Sceptic,-0.138888889,0.064750514
literate,fun vs serious,-0.25,0.072569444
literate,Stylish vs Dull,0,0.041666667
literate,clear vs vague,0.777777778,0.198353909
literate,direct vs diplomatic,0.222222222,0.069650206
literate,aggressive vs calm,-0.027777778,0.040367798
literate,persistent vs laid back,0.277777778,0.109002058
literate,Social vs Individual,-0.333333333,0.060185185
literate,Ambitious vs Contended,0.361111111,0.102713477
literate,Maturity,-0.166666667,0.014351852
literate,Intelligence,-0.194444444,0.025244342
literate,Athletic,-0.166666667,0.01712963
literate,Attractive,-0.111111111,0.009773663
lithe,people-oriented vs task-oriented,0.416666667,0.036921296
lithe,process-focused vs output-focused,-0.25,0.076736111
lithe,systematic vs Haphazard,0,0.025
lithe,analytical vs intuitive,-0.361111111,0.05163323
lithe,detailed vs big picture,-0.416666667,0.039699074
lithe,Imaginative vs realistic,0.111111111,0.043415638
lithe,certain vs flexible,-1.416666667,0.167476852
lithe,positive vs Sceptic,0.555555556,0.046502058
lithe,fun vs serious,0.583333333,0.053587963
lithe,Stylish vs Dull,0.333333333,0.024074074
lithe,clear vs vague,-0.027777778,0.0374357
lithe,direct vs diplomatic,-0.416666667,0.059143519
lithe,aggressive vs calm,-0.444444444,0.047427984
lithe,persistent vs laid back,-0.694444444,0.091756687
lithe,Social vs Individual,0.472222222,0.041139403
lithe,Ambitious vs Contended,-0.055555556,0.038631687
lithe,Maturity,0.555555556,0.054835391
lithe,Intelligence,0.361111111,0.032188786
